step,loss
325,0.6398699283599854
326,0.6325238347053528
327,0.6362448334693909
328,0.6315575838088989
329,0.6546697020530701
330,0.6251093745231628
331,0.6308841705322266
332,0.6353633999824524
333,0.6622753739356995
334,0.6518076658248901
335,0.6226845383644104
336,0.6672956347465515
337,0.6181508898735046
338,0.6025225520133972
339,0.5708262324333191
340,0.6559572815895081
341,0.6006154417991638
342,0.5802469849586487
343,0.6446076035499573
344,0.6261225342750549
345,0.6119698882102966
346,0.589022696018219
347,0.6215259432792664
348,0.6027817726135254
349,0.6001412272453308
350,0.5686833262443542
351,0.6247139573097229
352,0.6084925532341003
353,0.5699491500854492
354,0.6157941222190857
355,0.5820536017417908
356,0.6032320261001587
357,0.5333402752876282
358,0.6202531456947327
359,0.5753648281097412
360,0.5767116546630859
361,0.5421739220619202
362,0.6342980265617371
363,0.5952276587486267
364,0.5342028737068176
365,0.6046499609947205
366,0.710422694683075
367,0.6531689167022705
368,0.5933615565299988
369,0.626742422580719
370,0.6070767045021057
371,0.582640528678894
372,0.6249457001686096
373,0.5575115084648132
374,0.5840206742286682
375,0.5582014918327332
376,0.599425196647644
377,0.646872878074646
378,0.6189042925834656
379,0.5594173073768616
380,0.6197803616523743
381,0.6440202593803406
382,0.5848312377929688
383,0.5358602404594421
384,0.5170125961303711
385,0.5977424383163452
386,0.5607038140296936
387,0.621861457824707
388,0.6314336061477661
389,0.5738160014152527
390,0.5235522389411926
391,0.542797327041626
392,0.5636240839958191
393,0.6254139542579651
394,0.5750541090965271
395,0.5458999276161194
396,0.5487124919891357
397,0.5642490983009338
398,0.5484988689422607
399,0.5701807737350464
400,0.6491268277168274
401,0.6657843589782715
402,0.561318576335907
403,0.5527547001838684
404,0.5797121524810791
405,0.6385341286659241
406,0.6029671430587769
407,0.641502857208252
408,0.6046727299690247
409,0.491603285074234
410,0.610468327999115
411,0.6617757678031921
412,0.5716793537139893
413,0.5666493773460388
414,0.651232898235321
415,0.5973479151725769
416,0.5680990815162659
417,0.5910984873771667
418,0.6071592569351196
419,0.5909504294395447
420,0.5827521681785583
421,0.5750877261161804
422,0.6348398923873901
423,0.5876591205596924
424,0.6092433929443359
425,0.5025994777679443
426,0.5644350051879883
427,0.5940777659416199
428,0.5784434080123901
429,0.5937044024467468
430,0.6144858002662659
431,0.5595418810844421
432,0.5834431052207947
433,0.5655080676078796
434,0.5952834486961365
435,0.5631248354911804
436,0.5598368644714355
437,0.5598307251930237
438,0.589228093624115
439,0.5233606696128845
440,0.5099203586578369
441,0.5490447878837585
442,0.6177688241004944
443,0.512158989906311
444,0.49625203013420105
445,0.5576160550117493
446,0.5632370114326477
447,0.5987183451652527
448,0.6942052245140076
449,0.5471248030662537
450,0.6246031522750854
451,0.5926292538642883
452,0.5966799259185791
453,0.48010149598121643
454,0.5172703862190247
455,0.563322126865387
456,0.5412872433662415
457,0.5617977976799011
458,0.5777810215950012
459,0.45894014835357666
460,0.4916619062423706
461,0.5385209918022156
462,0.4394403398036957
463,0.6480344533920288
464,0.6618248224258423
465,0.4416072368621826
466,0.6793878674507141
467,0.5693541169166565
468,0.5180972218513489
469,0.5080233216285706
470,0.48587271571159363
471,0.5161611437797546
472,0.49406030774116516
473,0.47441384196281433
474,0.5049112439155579
475,0.5624125599861145
476,0.5102304816246033
477,0.621964693069458
478,0.5442063808441162
479,0.42111483216285706
480,0.5515003204345703
481,0.5121338963508606
482,0.5467336773872375
483,0.4973944127559662
484,0.5399584174156189
485,0.6525903344154358
486,0.5068325400352478
487,0.46747294068336487
488,0.4993579089641571
489,0.5123540163040161
490,0.43034493923187256
491,0.45685192942619324
492,0.48050200939178467
493,0.6027624011039734
494,0.6139501929283142
495,0.47662654519081116
496,0.4573238790035248
497,0.5160380005836487
498,0.4890758991241455
499,0.5641931891441345
500,0.46526670455932617
501,0.4679199457168579
502,0.5577850937843323
503,0.46736106276512146
504,0.5303197503089905
505,0.5869284272193909
506,0.5853140354156494
507,0.5522315502166748
508,0.5641513466835022
509,0.46896448731422424
510,0.5886451601982117
511,0.49892497062683105
512,0.533618152141571
513,0.6053051948547363
514,0.5136412978172302
515,0.4787462651729584
516,0.5395126938819885
517,0.4546990394592285
518,0.5051011443138123
519,0.5122970938682556
520,0.5689703226089478
521,0.48042500019073486
522,0.5475955605506897
523,0.4393620193004608
524,0.531382143497467
525,0.5002838373184204
526,0.5367454290390015
527,0.4982602596282959
528,0.42914819717407227
529,0.4801083505153656
530,0.4855513870716095
531,0.6096231341362
532,0.555354118347168
533,0.5092822313308716
534,0.4279501140117645
535,0.5091224312782288
536,0.4215567111968994
537,0.5194318890571594
538,0.41640791296958923
539,0.46812787652015686
540,0.4849994480609894
541,0.5191245675086975
542,0.599321186542511
543,0.4955294132232666
544,0.5028539299964905
545,0.4530898332595825
546,0.48851051926612854
547,0.5478160977363586
548,0.5473080277442932
549,0.42897650599479675
550,0.6204572916030884
551,0.6167908906936646
552,0.43625760078430176
553,0.6349741220474243
554,0.5176864862442017
555,0.6392336487770081
556,0.568537712097168
557,0.47000956535339355
558,0.4966486990451813
559,0.6635686159133911
560,0.4806937277317047
561,0.5203436017036438
562,0.5585411190986633
563,0.5356844067573547
564,0.5841701030731201
565,0.6015452146530151
566,0.43802714347839355
567,0.5017645955085754
568,0.6410225033760071
569,0.4662674367427826
570,0.4432416260242462
571,0.5811700820922852
572,0.5355997681617737
573,0.5561169385910034
574,0.44192758202552795
575,0.5014239549636841
576,0.4985313415527344
577,0.499102383852005
578,0.5265516638755798
579,0.5788322687149048
580,0.5028640031814575
581,0.4113454818725586
582,0.5583072900772095
583,0.5732898116111755
584,0.5760138034820557
585,0.4625786542892456
586,0.4229307472705841
587,0.446012020111084
588,0.4220867156982422
589,0.4775297939777374
590,0.5305524468421936
591,0.424060195684433
592,0.5786771178245544
593,0.5206474661827087
594,0.6252779960632324
595,0.5474241375923157
596,0.6023029685020447
597,0.4832404553890228
598,0.4831415116786957
599,0.48176446557044983
600,0.5779386162757874
601,0.5536665320396423
602,0.5884947180747986
603,0.5160523056983948
604,0.563029944896698
605,0.484501451253891
606,0.5293485522270203
607,0.49601519107818604
608,0.5159316658973694
609,0.5344327092170715
610,0.5759719610214233
611,0.6091226935386658
612,0.6340336203575134
613,0.494259238243103
614,0.5214658379554749
615,0.46356427669525146
616,0.4884618818759918
617,0.4436693489551544
618,0.5609411597251892
619,0.43662914633750916
620,0.5694554448127747
621,0.5380937457084656
622,0.7031763195991516
623,0.6156513690948486
624,0.422599196434021
625,0.4401383399963379
626,0.5419608950614929
627,0.4300157129764557
628,0.44336259365081787
629,0.5129247307777405
630,0.5609822273254395
631,0.5423697233200073
632,0.5651642084121704
633,0.6554102301597595
634,0.44698092341423035
635,0.4815625250339508
636,0.5607967972755432
637,0.5120777487754822
638,0.4996148347854614
639,0.4979652166366577
640,0.5916017293930054
641,0.6419263482093811
642,0.472266286611557
643,0.5410555601119995
644,0.5537379384040833
645,0.41690942645072937
646,0.48279067873954773
647,0.5425233244895935
648,0.4816873371601105
649,0.4091297686100006
650,0.45194265246391296
651,0.45353570580482483
652,0.5278779864311218
653,0.5630192756652832
654,0.5047525763511658
655,0.4518415629863739
656,0.4575437307357788
657,0.4502194821834564
658,0.5052778124809265
659,0.43118318915367126
660,0.43245983123779297
661,0.39019039273262024
662,0.538772463798523
663,0.5411186814308167
664,0.5100272297859192
665,0.4278225004673004
666,0.5444278120994568
667,0.4348326623439789
668,0.4160219430923462
669,0.44388818740844727
670,0.4254879951477051
671,0.49814465641975403
672,0.5656661987304688
673,0.4108838140964508
674,0.5760641694068909
675,0.4663809835910797
676,0.44022074341773987
677,0.5492774248123169
678,0.48259130120277405
679,0.5409984588623047
680,0.5527440905570984
681,0.453270822763443
682,0.5610242486000061
683,0.6162589192390442
684,0.5401164293289185
685,0.5934553146362305
686,0.43623366951942444
687,0.404832124710083
688,0.5167750120162964
689,0.47974932193756104
690,0.5415594577789307
691,0.45596742630004883
692,0.4783739745616913
693,0.40163493156433105
694,0.43521782755851746
695,0.6754283905029297
696,0.5201674699783325
697,0.4657861292362213
698,0.5762099623680115
699,0.5123604536056519
700,0.44197535514831543
701,0.6129087805747986
702,0.44089508056640625
703,0.3859505355358124
704,0.6184684634208679
705,0.5014969110488892
706,0.5708708763122559
707,0.47436073422431946
708,0.5296614766120911
709,0.44753265380859375
710,0.5071433186531067
711,0.4322643578052521
712,0.5389763712882996
713,0.4382864534854889
714,0.5458003878593445
715,0.5627939105033875
716,0.4915812015533447
717,0.5531255602836609
718,0.39451539516448975
719,0.43277159333229065
720,0.4416331946849823
721,0.42574235796928406
722,0.4864814579486847
723,0.4840068519115448
724,0.5128523707389832
725,0.45351624488830566
726,0.5036857724189758
727,0.5518551468849182
728,0.42315900325775146
729,0.5002585053443909
730,0.4897499978542328
731,0.40245744585990906
732,0.527600109577179
733,0.4836597442626953
734,0.5791042447090149
735,0.4810476303100586
736,0.6377382874488831
737,0.4373328983783722
738,0.49085596203804016
739,0.45830845832824707
740,0.48300468921661377
741,0.4126032590866089
742,0.4150720536708832
743,0.5097547173500061
744,0.447480708360672
745,0.42862287163734436
746,0.5826382637023926
747,0.4642163813114166
748,0.5299475789070129
749,0.5079736113548279
750,0.4331202507019043
751,0.4968473017215729
752,0.5018860697746277
753,0.44915953278541565
754,0.3795400559902191
755,0.5321903824806213
756,0.44510746002197266
757,0.47553715109825134
758,0.5192348957061768
759,0.5271943211555481
760,0.43258944153785706
761,0.45610252022743225
762,0.4728976786136627
763,0.5588961243629456
764,0.4976540803909302
765,0.41341742873191833
766,0.4605720043182373
767,0.60406893491745
768,0.5934860110282898
769,0.6610231399536133
770,0.4918101131916046
771,0.4570704996585846
772,0.41098639369010925
773,0.4267613887786865
774,0.4845612049102783
775,0.40159979462623596
776,0.3940533697605133
777,0.4417658746242523
778,0.5255445837974548
779,0.48415645956993103
780,0.46419093012809753
781,0.39911651611328125
782,0.4615916907787323
783,0.5500265955924988
784,0.4349861145019531
785,0.44772258400917053
786,0.49386975169181824
787,0.3626205623149872
788,0.53264981508255
789,0.5388511419296265
790,0.4744337797164917
791,0.45818230509757996
792,0.5098398923873901
793,0.4164339303970337
794,0.40679290890693665
795,0.42455270886421204
796,0.5762258172035217
797,0.44428586959838867
798,0.4257510006427765
799,0.588053286075592
800,0.5853593945503235
801,0.49752429127693176
802,0.559925377368927
803,0.4970097541809082
804,0.4685797393321991
805,0.5025129914283752
806,0.48897072672843933
807,0.6337711811065674
808,0.43672975897789
809,0.4410059154033661
810,0.49316906929016113
811,0.5420768857002258
812,0.3778176009654999
813,0.46293678879737854
814,0.39923033118247986
815,0.5038675665855408
816,0.5200461149215698
817,0.5700151324272156
818,0.3308005630970001
819,0.5243571400642395
820,0.4409894645214081
821,0.4865095317363739
822,0.3874540627002716
823,0.4751598834991455
824,0.48612383008003235
825,0.4770035445690155
826,0.6031593680381775
827,0.4171694219112396
828,0.6199049353599548
829,0.3685486614704132
830,0.6301649212837219
831,0.45720580220222473
832,0.5079139471054077
833,0.6327337622642517
834,0.4506397545337677
835,0.5411651730537415
836,0.47862133383750916
837,0.43662241101264954
838,0.48008644580841064
839,0.535350501537323
840,0.425161212682724
841,0.48843589425086975
842,0.5414798259735107
843,0.4757615029811859
844,0.4561900198459625
845,0.41992130875587463
846,0.5920944809913635
847,0.5127910375595093
848,0.4808868169784546
849,0.5713042616844177
850,0.42969396710395813
851,0.41180720925331116
852,0.33322304487228394
853,0.39992639422416687
854,0.5669876933097839
855,0.5414699912071228
856,0.4345252811908722
857,0.5247176289558411
858,0.49632036685943604
859,0.35458752512931824
860,0.5518328547477722
861,0.5635251998901367
862,0.5661364197731018
863,0.6764176487922668
864,0.3665536642074585
865,0.4703586995601654
866,0.4031543731689453
867,0.5419814586639404
868,0.48998892307281494
869,0.4656025171279907
870,0.5387563705444336
871,0.5062389373779297
872,0.5219674706459045
873,0.5642154812812805
874,0.3986472189426422
875,0.3976338803768158
876,0.4394274950027466
877,0.5221169590950012
878,0.5738292932510376
879,0.5875793099403381
880,0.5340462923049927
881,0.48911190032958984
882,0.4903509318828583
883,0.4112224876880646
884,0.47283050417900085
885,0.5201248526573181
886,0.4498523473739624
887,0.39525458216667175
888,0.75384122133255
889,0.3615427017211914
890,0.4930059015750885
891,0.626189649105072
892,0.4685353934764862
893,0.5257607102394104
894,0.3826877176761627
895,0.4476718008518219
896,0.5082371830940247
897,0.43590545654296875
898,0.42794665694236755
899,0.5203030705451965
900,0.3976691961288452
901,0.425726979970932
902,0.5958732962608337
903,0.6000502109527588
904,0.5208732485771179
905,0.45042335987091064
906,0.4119974374771118
907,0.5764814615249634
908,0.4381568133831024
909,0.3986400365829468
910,0.5185723304748535
911,0.5295867323875427
912,0.4231874942779541
913,0.4273262917995453
914,0.43066540360450745
915,0.441691517829895
916,0.42550036311149597
917,0.3559758961200714
918,0.39744019508361816
919,0.41470852494239807
920,0.5854145884513855
921,0.43157050013542175
922,0.4002394676208496
923,0.5275022983551025
924,0.45378050208091736
925,0.501706063747406
926,0.3818276822566986
927,0.3711782395839691
928,0.41223838925361633
929,0.4619140923023224
930,0.49476298689842224
931,0.539960503578186
932,0.45869624614715576
933,0.43820974230766296
934,0.4322514832019806
935,0.39326658844947815
936,0.5232682824134827
937,0.35514986515045166
938,0.4761922359466553
939,0.4046649634838104
940,0.5306891202926636
941,0.4988703727722168
942,0.6395376324653625
943,0.44979605078697205
944,0.4342398941516876
945,0.5331557989120483
946,0.5495314002037048
947,0.5248205661773682
948,0.5187639594078064
949,0.5863634943962097
950,0.5927887558937073
951,0.4824467599391937
952,0.5424917340278625
953,0.4921994209289551
954,0.40291011333465576
955,0.556286096572876
956,0.5256121754646301
957,0.622342050075531
958,0.638128936290741
959,0.41227659583091736
960,0.4709063470363617
961,0.5067504644393921
962,0.4649992883205414
963,0.3507213592529297
964,0.4260704517364502
965,0.3635238707065582
966,0.4481997787952423
967,0.4194674789905548
968,0.5036226511001587
969,0.507836639881134
970,0.41039538383483887
971,0.3617943525314331
972,0.4218062460422516
973,0.39631688594818115
974,0.5079942345619202
975,0.4585056006908417
976,0.5557246804237366
977,0.5350509285926819
978,0.39203953742980957
979,0.5056209564208984
980,0.39468157291412354
981,0.5311132073402405
982,0.4308013617992401
983,0.4828770160675049
984,0.40800192952156067
985,0.4285796582698822
986,0.41314247250556946
987,0.4928257465362549
988,0.40454888343811035
989,0.563626766204834
990,0.3282191753387451
991,0.5205304026603699
992,0.6109938025474548
993,0.41372379660606384
994,0.5209164023399353
995,0.5250146985054016
996,0.5084624886512756
997,0.49811363220214844
998,0.5127522945404053
999,0.46512508392333984
1000,0.5449113249778748
1001,0.4067607820034027
1002,0.5460922122001648
1003,0.44757452607154846
1004,0.4482349455356598
1005,0.5138792395591736
1006,0.45301520824432373
1007,0.4364417791366577
1008,0.5369707942008972
1009,0.42430374026298523
1010,0.39234861731529236
1011,0.34134426712989807
1012,0.3307473361492157
1013,0.43389788269996643
1014,0.5292799472808838
1015,0.4832965135574341
1016,0.4080611765384674
1017,0.3604719936847687
1018,0.4135887920856476
1019,0.4977682828903198
1020,0.41743531823158264
1021,0.5440887212753296
1022,0.5796031355857849
1023,0.430789589881897
1024,0.4257841408252716
1025,0.4997217655181885
1026,0.365614652633667
1027,0.4775892496109009
1028,0.5104621052742004
1029,0.3835143744945526
1030,0.41817888617515564
1031,0.4345831871032715
1032,0.37932369112968445
1033,0.43902596831321716
1034,0.467622309923172
1035,0.4023837745189667
1036,0.4394665062427521
1037,0.47181665897369385
1038,0.5424296259880066
1039,0.5131092071533203
1040,0.4969368278980255
1041,0.4356081783771515
1042,0.37912774085998535
1043,0.42772176861763
1044,0.3736560344696045
1045,0.488316148519516
1046,0.47106990218162537
1047,0.465608149766922
1048,0.36675798892974854
1049,0.45271435379981995
1050,0.39549538493156433
1051,0.43134376406669617
1052,0.5114243030548096
1053,0.4974691867828369
1054,0.48125752806663513
1055,0.4292001724243164
1056,0.42813655734062195
1057,0.4079630374908447
1058,0.36784228682518005
1059,0.4276209771633148
1060,0.43607819080352783
1061,0.4253610670566559
1062,0.4137537479400635
1063,0.5022949576377869
1064,0.49499189853668213
1065,0.4502345621585846
1066,0.44067907333374023
1067,0.4669654667377472
1068,0.45391806960105896
1069,0.38802775740623474
1070,0.4629599153995514
1071,0.44367966055870056
1072,0.48346611857414246
1073,0.516597330570221
1074,0.4983355700969696
1075,0.3924196660518646
1076,0.4455276429653168
1077,0.4541715085506439
1078,0.4988567531108856
1079,0.4522819221019745
1080,0.510013997554779
1081,0.6027647256851196
1082,0.3764660358428955
1083,0.5180023908615112
1084,0.39915284514427185
1085,0.44084832072257996
1086,0.42589494585990906
1087,0.4787335693836212
1088,0.34422412514686584
1089,0.4844914376735687
1090,0.47838640213012695
1091,0.33707988262176514
1092,0.6333813667297363
1093,0.4703097343444824
1094,0.42679139971733093
1095,0.4270531237125397
1096,0.4750725030899048
1097,0.382291704416275
1098,0.4481203258037567
1099,0.41693004965782166
1100,0.4206033945083618
1101,0.43212437629699707
1102,0.4032037556171417
1103,0.4118470847606659
1104,0.40336859226226807
1105,0.43515002727508545
1106,0.4235478639602661
1107,0.47671738266944885
1108,0.3651391565799713
1109,0.42463818192481995
1110,0.5778442025184631
1111,0.45083144307136536
1112,0.4443380534648895
1113,0.39217546582221985
1114,0.38631272315979004
1115,0.5919574499130249
1116,0.486983060836792
1117,0.44819650053977966
1118,0.5396769642829895
1119,0.42608901858329773
1120,0.42173922061920166
1121,0.4636666774749756
1122,0.3584078550338745
1123,0.41573813557624817
1124,0.40605345368385315
1125,0.4002603590488434
1126,0.6280377507209778
1127,0.4340115487575531
1128,0.47542551159858704
1129,0.4003612995147705
1130,0.5178760886192322
1131,0.5981819033622742
1132,0.41972413659095764
1133,0.46795621514320374
1134,0.5908252000808716
1135,0.5196003913879395
1136,0.6778237223625183
1137,0.43672242760658264
1138,0.4753499925136566
1139,0.4521346986293793
1140,0.48045822978019714
1141,0.3923642933368683
1142,0.4535619914531708
1143,0.39731284976005554
1144,0.4053861200809479
1145,0.5198976397514343
1146,0.40278661251068115
1147,0.36622896790504456
1148,0.36155936121940613
1149,0.4094716012477875
1150,0.4001859724521637
1151,0.4514908492565155
1152,0.37965652346611023
1153,0.5307573676109314
1154,0.40374282002449036
1155,0.3938888609409332
1156,0.4233838617801666
1157,0.5621947646141052
1158,0.4403420388698578
1159,0.5199303030967712
1160,0.3744920492172241
1161,0.47913113236427307
1162,0.5254184603691101
1163,0.4218515455722809
1164,0.4485868215560913
1165,0.3754289448261261
1166,0.437820702791214
1167,0.49537917971611023
1168,0.41372811794281006
1169,0.4251701533794403
1170,0.4295477569103241
1171,0.4067048728466034
1172,0.4336310923099518
1173,0.4118771553039551
1174,0.4096151888370514
1175,0.4237631559371948
1176,0.4792076647281647
1177,0.4562545716762543
1178,0.3556600511074066
1179,0.3926834166049957
1180,0.43331417441368103
1181,0.3761310875415802
1182,0.46624743938446045
1183,0.4456028938293457
1184,0.3921421468257904
1185,0.4731408357620239
1186,0.39883720874786377
1187,0.36132046580314636
1188,0.39969637989997864
1189,0.42585694789886475
1190,0.41441282629966736
1191,0.41596153378486633
1192,0.5159351229667664
1193,0.49257373809814453
1194,0.4072937071323395
1195,0.37006810307502747
1196,0.38881656527519226
1197,0.43468546867370605
1198,0.45973682403564453
1199,0.5335461497306824
1200,0.43365415930747986
1201,0.47557970881462097
1202,0.4103569984436035
1203,0.3936404883861542
1204,0.4642340838909149
1205,0.33091941475868225
1206,0.6081143617630005
1207,0.3923945724964142
1208,0.49753960967063904
1209,0.41627082228660583
1210,0.42604491114616394
1211,0.39751413464546204
1212,0.39323171973228455
1213,0.4930659830570221
1214,0.4624749720096588
1215,0.35775843262672424
1216,0.35279330611228943
1217,0.47149038314819336
1218,0.46329882740974426
1219,0.40660879015922546
1220,0.45410898327827454
1221,0.4020959138870239
1222,0.38572800159454346
1223,0.4387120008468628
1224,0.45058050751686096
1225,0.41288915276527405
1226,0.4777466058731079
1227,0.5066699385643005
1228,0.5417508482933044
1229,0.5600680708885193
1230,0.478727251291275
1231,0.3801157474517822
1232,0.4104682505130768
1233,0.4582453966140747
1234,0.5472472310066223
1235,0.44729432463645935
1236,0.4404014050960541
1237,0.45572948455810547
1238,0.4286523163318634
1239,0.5061362385749817
1240,0.40237903594970703
1241,0.40396639704704285
1242,0.5430981516838074
1243,0.44497427344322205
1244,0.4431074857711792
1245,0.46124669909477234
1246,0.36567172408103943
1247,0.40974223613739014
1248,0.39387038350105286
1249,0.5189926028251648
1250,0.4498591423034668
1251,0.35853132605552673
1252,0.40638694167137146
1253,0.5114546418190002
1254,0.4427502155303955
1255,0.4972740709781647
1256,0.4001115560531616
1257,0.49178755283355713
